Actual_Profit,Pred_RF,Pred_XGB
89.28,62.836401001244525,58.119335
29.97,38.996132395469594,52.267864
38.88,33.20243127249282,38.223618
7.02,8.30035927334956,5.73155
8.4,10.825908936398191,9.71177
7.6,8.661852553565561,7.318036
6.7,4.67573414731347,5.7933245
13.2,9.951731245145286,6.4927826
-12.1,-28.84506410440611,-49.294262
24.84,11.78148988949708,7.5472307
6.42,8.06587266594517,3.9497032
532.8,408.5439680257937,374.5911
38.8,51.99974989091768,61.117954
11.26,11.11226585779776,3.571671
10.74,9.354418898145031,8.723189
182.28,480.8005928565061,526.09644
44.84,43.482363864053994,56.209763
97.68,53.93468055221342,55.33495
22.14,30.17626564667692,33.045544
2.25,8.237587525548543,1.4473214
16.92,16.10956318891245,11.062738
0.57,7.210697632524865,4.945641
-5.05,-12.52657039457825,-12.251601
17.0,13.926355741414655,4.17421
53.04,41.175170639265616,40.14607
114.94,76.58815295488861,70.82083
9.9,13.526329626007715,3.91273
12.42,17.151999859105487,16.894474
30.53,9.256054895395527,13.390587
-35.7,-30.391799852463702,-25.227852
22.8,26.0529070120089,35.417797
6.0,23.75261615556516,22.694859
144.35,90.4161220037958,72.030556
12.42,66.08408380930139,62.44333
15.22,11.664446542012936,4.1439776
48.96,234.4213323926551,227.47435
34.74,7.9620264174176825,8.065202
-93.91,-36.919796936327565,-56.03126
-36.05,-40.5149873911011,-36.24779
-15.76,20.16640394361041,22.165741
3.48,3.306309118118605,2.8900588
10.71,11.000606896366143,8.588943
-2.69,-35.45900610465922,-21.21767
3.0,9.814116219509073,4.1009846
0.82,3.9019290166054375,3.2834134
-0.84,-22.968416545954014,-28.683638
36.81,112.57789658926914,98.38816
3.15,8.070669910234948,4.81622
3.47,6.071113947784404,5.375766
34.67,29.07456021321734,26.333366
-705.1,-332.29101244883054,-381.8373
29.22,38.23203756674289,43.93577
3.21,4.393804636862459,4.763505
-5.02,-13.432001938218038,-22.744541
-5.67,-27.143737376581758,-26.18767
-46.54,-29.628082242063524,-61.246128
404.64,254.43976887218054,272.7425
1.41,7.014216195743975,4.411236
2.1,3.843996770774901,2.7338045
-34.95,-66.6746135993867,-79.18443
14.1,16.58478405623507,19.106873
45.24,21.508585377759765,25.314714
24.24,13.664579204360294,10.024883
19.56,13.244844210129934,15.862188
0.48,5.810282867412321,4.425974
9.03,11.93795554018634,10.167346
15.0,12.829249722738046,10.164345
-40.7,-53.40252067460318,-76.86783
0.0,10.016843278362742,0.90338254
3.3,9.594503045373276,1.859096
275.48,130.55623101436558,106.91026
11.97,8.662010158320157,12.65308
13.77,115.1316714840122,95.890526
38.28,45.45241001278716,57.44866
28.8,41.46685521989948,42.200184
645.24,448.7056819300147,538.45197
16.38,56.211374262192614,53.311996
104.94,60.29349155486284,57.129463
-12.06,-43.16484210406946,-35.898064
-62.47,-40.96222822104979,-44.691574
-170.78,-85.23460915804012,-71.610466
35.7,34.107556972146284,39.933384
7.26,7.991257757936507,6.46468
7.29,32.18650485139447,38.368713
3.72,27.476839832459987,32.016056
6.38,11.605540358121921,10.429157
-7.94,-6.009168985947805,-7.8808837
4.65,5.1524448311620175,4.000657
28.14,-13.0293718518225,-18.708982
11.88,9.10483160339894,7.227799
-29.66,234.29107479166666,230.57281
2.46,15.347431820574382,20.344532
206.01,108.4612349130353,114.19667
13.11,10.811529703668196,11.730166
103.8,104.87442007780756,114.924095
15.48,14.106587836322783,11.998397
6.5,1.5571250596751716,-0.98649144
10.31,26.689637652964667,23.423391
183.24,206.5854322701143,152.91696
100.13,65.86203957341276,84.95474
6.09,10.946448415634936,7.9164243
350.48,305.0951823800508,133.09451
10.47,6.339449592072957,5.233218
9.68,18.341435138090798,20.477167
7.49,8.716685616939452,7.334723
11.7,20.476791065228596,22.20448
-5.8,-16.959840673394844,-17.584047
16.98,12.16286756393837,9.711684
3.96,16.502554808221802,11.677342
-33.03,-35.96191744047617,-34.628895
-32.22,-19.212218494607228,-34.337154
23.38,21.263443097682597,14.020287
3.45,5.247300970408535,2.969672
-7.85,-9.28213248545609,-17.464006
7.14,7.774047719405271,4.9591203
212.4,102.28826863764256,112.794205
224.28,115.64166083725904,116.00995
6.33,7.5218440805940485,5.4990234
27.75,23.780858224179287,30.709555
3.24,8.79572367933489,11.438404
15.66,23.115629382860664,23.337381
0.27,11.472413947556571,8.38888
40.96,26.002883236918287,35.50264
5.4,7.207954756430212,4.3983393
91.14,57.10729657262446,55.470665
4.59,45.134285300446834,39.991848
1.62,4.777868104804882,3.2614427
20.61,13.247794735672285,5.717604
8.28,7.507087882288405,4.472604
22.7,102.48807013912945,114.07515
-12.08,140.13625519660883,160.40628
19.26,18.510472367659066,20.409712
-247.13,-460.4855776388888,-457.83536
10.32,15.705355027378676,11.955995
35.92,34.33583897514093,37.150013
0.48,7.977652506314658,5.1355476
-20.78,2.9496201882038413,-14.576446
1.96,3.536530993470162,2.4171937
21.6,15.211516628931214,11.672355
1.8,15.96356944162957,9.971269
-153.52,-149.15685705357146,-167.24298
-125.02,-84.20761651785719,-75.63242
5.57,7.505070022384581,6.194515
1.86,4.029085430650867,3.668957
-16.13,-14.564596771496483,-24.802872
-312.06,-230.4042663821594,-321.51254
31.08,54.825733786352586,48.122566
34.68,193.00944427014292,198.35323
94.28,-1.8235193800892988,-102.33044
57.24,69.71310642857148,59.747986
-19.56,0.9452213385528898,-0.11964718
242.64,111.07282153654118,130.244
12.6,14.479744290035327,11.105247
1.6,5.661206150238457,3.8226452
111.28,280.9578744345236,255.59326
6.84,8.292709125769488,6.2126293
4.91,4.021259314309055,2.4822128
9.89,10.761507506400708,5.3816776
2.79,4.233127027830303,2.0258045
50.88,25.401383416885395,29.500677
70.01,107.10058067860362,91.265274
1.02,23.924419550484323,27.230145
22.15,22.96035353982259,14.886482
19.02,24.601189329549058,25.228764
1.6,8.805323826099903,4.118104
0.24,7.1567386188429625,5.284507
10.44,111.11251982986953,109.96375
11.88,14.713508437669347,11.641102
15.36,13.375595113564259,15.534628
-6.7,-3.9767585318847836,-4.652846
1.14,4.049387728750641,3.6888947
17.58,30.67757705990482,36.75949
-113.31,-72.53217002442003,-86.83546
4.08,7.892536353426511,5.6168137
0.0,16.11892722003485,10.682099
-23.74,-1.8538681018433323,0.71449757
3.66,14.667191445224256,11.194772
6.36,15.90065116655687,14.238732
50.35,38.29581567409615,38.62632
77.64,45.475998360900924,38.133884
1.89,56.97371619499276,54.751377
-3.08,11.19829361520187,11.680639
115.92,115.25234462794442,106.42746
33.48,57.206166255340506,49.89023
3.47,4.949765094016346,4.254406
-13.32,53.54263859943979,58.16301
160.04,124.40530405630761,91.28463
11.82,10.14236012013403,6.6654654
59.94,30.326806484845562,24.732992
22.2,35.01086776035031,42.284668
-86.43,-83.62467297528856,-86.76775
-111.6,-61.013529692460324,-84.64677
4.46,5.576968794881323,1.4887861
-16.73,-29.61428285714287,-28.326561
34.4,19.902540691356823,20.360828
11.4,42.35244456427816,56.927307
38.0,49.639429240280485,48.570263
16.04,16.790474850597043,13.973068
219.6,187.0224735647676,171.60136
11.88,9.534030900647611,4.003234
18.08,43.088855062057974,43.7642
4.87,10.10580035976579,3.7537465
12.39,12.292432984252349,10.357001
18.84,9.356976621329132,10.718275
-5.05,-10.945909095477383,-12.4371805
534.24,434.2382481250001,352.20282
-15.1,-9.61143566629414,-11.1586685
-88.92,-33.22166118199512,-41.623154
50.94,224.44888168770575,241.65758
35.68,49.78649898169852,46.528862
27.84,14.930203937167674,15.940317
40.74,21.045885357035417,25.257961
7.95,9.99243158724346,8.037289
-57.04,-55.64841642496392,-102.049484
1.59,-5.259793396096901,-6.329849
11.84,8.214565903086319,5.9236546
8.8,14.240236588253486,7.853172
37.56,20.61260394630831,25.70163
-81.73,0.2483399467893237,-22.596472
19.08,7.596598664996496,2.5799742
47.7,23.24653446720764,26.996391
4.57,7.0174240326172255,4.6924977
-7.63,-14.295447246001402,-13.690268
23.58,18.432305283783123,20.098984
33.84,49.03825623206873,50.907772
46.44,28.844461289411402,33.294323
8.82,8.451727224478146,4.818329
71.04,42.75606303925663,35.911243
-18.63,-20.52498433802308,-20.571709
19.14,18.39530771356522,13.29058
19.14,12.858815891967863,11.674479
438.75,519.5864295039685,805.6787
29.76,25.864141221444584,33.17342
99.68,73.50998351758038,47.07731
11.94,9.688597321558117,10.805481
0.28,5.597934752620963,2.3303149
42.57,37.90551625599314,39.013622
9.0,8.049952083451329,4.756791
22.97,-39.73851459325396,-34.20803
20.7,15.044473853756301,10.436926
1.05,2.171468282925259,0.018652484
11.56,7.4229288971135485,9.250396
205.05,138.5206691301089,158.22664
4.05,13.870883166856613,11.179023
352.0,220.4508402895856,177.13196
-25.08,-69.45238402898715,-55.962112
-24.61,-36.72606556139123,-33.296776
0.72,23.54294366556335,23.400343
-8.95,-33.39260979166666,-29.473507
99.7,62.65309305899642,54.625896
13.86,14.89144557678241,16.153248
371.32,171.93945901671248,197.61923
26.46,23.910478196740378,26.032793
18.48,14.366910012615897,14.383169
17.1,17.01526887831501,11.699763
14.84,15.637391022253055,5.439587
-167.04,-45.453467817460286,-47.70359
12.12,20.906033017381624,21.299862
135.03,61.36000692101337,65.861786
28.2,24.07573109994461,27.76647
-16.97,-9.961418978063763,-10.835029
-97.74,-62.52745342261901,-120.05118
7.83,11.806456514967,11.32516
27.72,22.355515047066152,25.077162
7.26,7.9292379588338,4.9818873
5.46,12.947432642621264,6.799228
9.87,14.53103758323929,11.057447
2.46,1.2593538376900868,-0.69887275
2.58,7.143999020431091,4.305238
11.34,11.20482219034646,9.990443
-76.38,-25.098896577560527,-20.072746
-0.79,-7.304412775917425,-9.550943
14.37,14.547568813571,14.59714
-7.36,-4.650145702838827,-7.7699523
5.22,129.1952433088812,113.713585
8.58,23.267189991526905,24.24692
53.26,42.39129666087208,38.41741
-258.49,-215.4773016964286,-88.95123
285.99,261.0479848933412,239.01134
3.42,4.612767212332076,3.953068
17.35,7.624829088407349,-17.517902
3.39,4.44150116182794,0.7658902
-10.49,-23.413654315476183,-24.374052
7.68,54.60556808582561,45.98145
-53.66,-28.22676528006714,-36.896297
14.35,15.141803641986224,10.178366
0.84,4.852192668983412,3.9655917
11.97,14.411669336193095,4.6043534
-84.96,-52.25751584757352,-52.69045
64.56,151.54751874046616,104.30556
8.06,8.224148225029122,5.459345
7.02,57.341657311959096,55.79125
-6.77,-21.7821306431021,-26.737587
-95.76,83.11998611571606,106.38724
35.02,18.722053211434403,19.925652
32.58,100.04275321176473,131.19406
24.84,16.350282048317965,11.675088
23.28,28.91027664048766,30.042322
6.32,6.582684497723566,4.6386538
21.12,31.87614970323169,32.53046
8.52,7.664354510344,5.7308207
18.06,13.748227127496525,10.611694
-111.17,-107.72699719426404,-108.708336
4.36,3.5553518765761005,2.7595632
-218.84,-300.94313617875173,-308.7112
6.57,18.484716559469163,18.533056
822.66,197.4193706349205,212.38194
31.48,39.25238213849258,46.6578
63.36,89.45264545402621,129.06798
49.68,23.88794914338202,29.962152
6.84,13.974191573571686,15.287978
3.52,41.04442846810916,38.6658
36.12,219.78166004913783,276.9075
7.0,7.589809321619856,4.221628
0.0,22.015041847292228,21.604834
70.56,5.801466030883921,8.334646
-22.96,-41.5398341468254,-43.418705
1.41,4.427221159922491,4.7248764
2.37,4.681831606431297,3.6116304
-37.83,-27.76017223918444,-28.162867
16.05,12.529829129955717,10.838015
17.16,20.115441640215167,9.304968
7.4,10.158925546304015,11.332977
2.89,3.9298197023809553,1.5244075
-3.58,-9.789054874247132,-13.627084
3.12,-6.352385011046201,-8.247483
9.24,21.57737401189583,29.206936
47.54,-23.88163239357864,-55.893085
3.12,8.338200794093177,6.1485667
9.33,12.937272120384646,11.266739
31.5,20.466654127495868,26.614662
4.23,14.244286638505887,10.355105
5.41,4.407144493044809,4.9918284
-53.01,-41.63676536706348,-50.108124
0.0,9.161801748648895,7.7876234
48.72,68.00433941360595,57.597416
-6.42,5.287905027489413,2.60259
6.35,8.774675719983682,6.860429
30.95,30.52310974490745,29.18559
-167.27,-39.175539615324375,-32.321495
98.27,94.47914623269271,90.05624
19.75,4.406512160376389,2.1338985
3.96,13.138220413005316,11.255487
1.28,6.714848229795016,4.19901
37.8,47.23398567730306,51.24224
25.47,20.4970024743797,21.212162
5.64,7.432481046497907,5.540634
-5.45,-20.182107189417003,-22.229624
9.0,8.922222300550551,6.8726234
-149.1,-100.31610090885219,-91.23799
26.1,34.74605179488696,42.477913
-1.34,-13.77438280805525,-15.459305
215.76,138.9809512798068,111.38007
2.52,49.34800556947223,40.714947
31.68,23.233179814927784,26.21016
13.63,7.071122861479126,7.488224
5.01,5.960385505454159,3.785948
2.19,3.4191057357284222,3.6905756
106.98,47.54800575160743,60.02587
11.77,21.370617821036145,22.882948
7.14,7.343914462978935,2.9965308
-11.86,-8.436525002283934,-9.387179
21.78,34.75463312256157,37.217133
37.62,43.19191651659411,44.992264
254.28,163.10490386693266,90.222496
-7.34,-13.195030680209797,-19.401754
4.48,3.325024143517558,2.932352
2.44,1.5062986168121082,1.178894
52.27,182.81770559523795,14.001596
-30.53,-22.860281127740038,-30.232637
24.74,38.57239602393311,32.90258
22.14,49.43045743128157,43.05431
27.99,24.551158422619064,17.06952
22.76,13.539717327649345,12.887079
2.4,11.407588050833388,8.179442
-8.28,-10.857242184892407,-11.376696
-134.35,-511.0047050099207,-821.4311
78.88,19.734849020970724,23.030315
88.06,35.22590732309201,35.234135
28.32,21.463732633019337,19.875
-9.66,-7.957894897207001,-8.263244
14.16,9.951309919923553,8.267149
-44.64,35.42120788215218,47.478
17.58,15.093770418223672,12.074819
-8.72,-42.526768906641294,-65.43285
91.38,222.46084988698055,221.4661
1.01,3.0266232930602217,4.302016
151.59,52.970248754134694,51.05967
-50.9,67.243346889301,99.31965
117.61,27.005218968253995,11.089212
9.0,7.715077251967722,5.219356
-101.12,-222.1957937164224,-227.70496
-35.14,-30.417345386904767,-31.579063
36.96,34.43741822083183,39.091
8.1,14.317641356789837,11.067542
-18.84,-21.88948026785713,-24.58221
83.58,59.58074984874459,57.594383
11.39,3.7868410331767035,5.7312512
0.48,5.8282293580224565,3.9607852
-550.36,-357.92289697420614,-400.1661
95.76,97.42973589183737,80.52303
4.23,7.93833558921366,5.0270147
3.96,5.3712144940874245,4.599839
-0.03,-22.377673675144287,-25.077124
66.76,-188.29893392857136,-208.96045
173.46,108.53935750648088,108.13818
4.41,5.041988092288651,3.9503427
-114.26,-75.39801067033832,-67.36779
46.8,25.102693870989306,33.70122
-38.2,-79.44572574705785,-87.658005
4.56,25.88050150534296,27.00176
57.0,21.854196671873446,24.810541
1697.67,1002.8371428607514,1549.6896
54.81,28.71340655999305,30.23022
4.65,7.211150865730266,4.7715507
24.88,21.653302538642325,14.98796
175.68,85.46806222583884,81.83784
27.3,64.87761822788642,52.327267
-0.32,4.330435622273266,5.1287804
27.78,15.99647888024661,12.945912
-7.19,8.848829930653741,7.343579
14.46,26.386061628241578,29.481853
63.48,46.563502377100775,46.25622
241.2,172.75974884563522,230.64804
76.05,37.226846486833466,43.41621
47.04,0.08740701482545477,-11.858484
31.68,21.130784415428334,21.562275
-154.55,-122.80970790674604,-121.26734
2.64,67.29024421559232,64.740685
61.92,58.41883742816915,60.49091
-78.37,-78.7016044592742,-95.70467
0.26,4.806323941005769,2.049019
27.64,31.998772225859295,30.300026
-166.66,-157.94149505952385,-171.13866
-814.48,-631.5606906746034,-617.2887
-6.56,-19.982577475946563,-38.691814
2.73,4.729161486464792,4.223307
3.29,4.620967658595278,0.7232746
40.95,33.12510352300344,35.986023
-0.08,28.48272474279193,-6.8962154
41.02,20.88011506301703,22.482716
-52.85,-63.1117861401099,-96.0039
5.32,7.143528320647197,4.0486784
106.92,104.79961419260955,85.36377
2.06,3.5516157701804922,3.3085704
19.74,19.961990915150714,20.831076
-13.89,-14.666543313492053,-11.263095
2.7,0.2780214905290074,4.6969934
18.9,36.531006572042976,35.024696
-411.5,-302.84379262393276,-337.40256
81.18,42.78886372825518,43.45283
5.07,7.374469486897928,4.9855013
-836.57,-788.4004218750001,-815.30975
260.1,194.85971670566582,158.36238
-8.44,19.695371517903443,4.892827
-8.98,-14.878640599747479,-21.953415
72.0,34.70030338205527,41.17407
-14.7,-29.316645856521994,-29.396954
79.65,48.475429422366915,50.302723
-31.34,-28.15676776480465,-70.8966
322.62,225.04973524958234,236.83008
5.13,15.432318020126354,11.091552
-17.99,-33.76735879960318,-32.60081
5.04,7.190219388803431,3.0612073
6.06,8.85821563124253,7.1166964
-54.55,-20.540660184432873,-26.207993
-93.47,-55.712133262085146,-47.236675
76.11,61.18957886163025,56.266006
30.24,31.619331512450522,39.271603
87.92,89.67510388494428,91.38691
14.52,12.592546190268072,9.046031
-5.54,-9.37650361329857,-13.035239
5.7,8.316880702035947,6.2544365
-44.99,-37.822087972423795,-70.47663
102.56,54.66961759201751,46.296043
-15.28,8.896761722823918,23.325226
12.3,14.277880388713154,8.631945
5.81,17.94471956549072,17.469645
-6.7,-17.6110980373589,-13.889566
20.75,7.788839465972245,10.826878
27.84,18.328206747388492,14.207726
-473.26,-344.2955490972221,-355.00772
17.58,41.522823611183796,36.19801
9.0,8.032768018328904,4.620425
1.7,9.445703155863574,7.7088046
-3.42,-4.511759729838258,-6.8668513
-16.08,-18.396292323099193,-36.32284
-61.97,-72.55515064484122,-73.346794
170.98,84.9564219737647,129.20285
9.66,12.634035888469343,11.441669
16.54,17.679278166751544,11.55113
38.43,19.840681381647233,22.807402
-167.45,-208.24022895292197,-259.9272
-37.17,-28.416795212517204,-27.879875
-42.06,-185.186760660867,-182.82938
14.56,18.397247813854353,27.358644
176.4,90.74391927584533,99.153465
17.82,10.181129922538249,9.768437
4.14,6.924698592686025,5.4687147
35.1,52.43415819244067,52.87683
123.29,33.61584175130257,33.89738
4.14,9.240491412997201,1.2006117
4.06,6.863728051172254,5.359712
7.2,9.372739139046336,5.076131
-3.38,-12.925026478174589,-12.287837
1220.25,514.7247286706348,383.56656
206.16,120.48811764625069,96.70736
74.81,62.07263391771337,67.05367
13.95,13.452624752253376,10.881244
24.94,44.27490112277932,59.09094
-73.5,-74.09779281552693,-79.18615
193.95,110.2539374718195,114.97544
169.18,253.75875660714297,207.46141
57.12,74.4412606190723,66.23595
8.49,8.437596114629292,7.1132927
85.28,29.719132961890637,29.414936
190.98,80.22703213389363,92.70139
67.68,39.14885635934204,41.33526
-92.35,-69.33927876044285,-63.73398
-76.68,-28.251089456857486,-27.938473
120.48,111.58562145588414,131.54692
-56.17,-34.12796986883214,-33.547386
1.73,3.2037153559310925,4.078032
-2.62,-6.7031250027860585,-8.407833
3.9,3.8886961801803928,9.383595
1.29,3.424601068659113,3.4049985
-29.98,-21.32919474626069,-47.437294
17.14,-26.983879262162944,-27.193943
9.0,7.243935843027945,4.8954935
78.75,49.838242879472176,52.10741
1.2,3.453035256278673,3.146782
585.6,201.1958583646497,134.88388
12.72,12.237013825073682,8.329105
102.42,169.8138082156108,130.543
6.6,9.262973166638723,7.406425
-13.34,-21.12415963564213,-32.062843
99.54,77.60489659459908,76.76191
-46.08,-131.32802343253968,-155.98547
-689.26,-534.3416491071425,-639.47186
4.23,7.212557900184023,5.7566524
534.48,300.8017198854619,310.19827
-57.35,-45.58218113095241,-46.402878
-2.66,17.832166653512992,16.522661
-14.0,-17.6017526424175,-16.693045
44.64,21.915723030639946,28.409063
8.77,9.404096094685938,7.4520774
14.94,19.21508537952258,24.280993
-26.64,-29.8614785270979,-84.46644
-2.43,-7.859036022317603,-8.350908
68.1,33.917940643264004,38.722622
1.97,3.732995087642662,3.8044035
6.52,14.117408580502556,3.9708931
0.0,8.142094020024638,5.6652174
5.76,35.78134726307488,40.41925
34.41,24.515428300236614,29.893797
5.28,27.76564913587923,26.833624
291.36,138.7099300818609,136.35828
2.88,4.759172239340409,4.4965153
6.97,5.195819080086579,2.7601187
9.06,14.383336796207306,13.970152
3.6,8.166489509215406,4.7898355
-10.5,-8.576660001287653,-8.490977
34.08,21.061129373746596,23.715775
-24.6,63.57513403735106,82.79455
0.0,65.33415309081836,60.990555
-10.07,-7.251603636714889,-8.572321
320.94,140.91392450702085,112.59748
-61.65,-34.94207025212634,-35.991917
57.24,57.25617407324956,81.87751
594.72,684.5599589484128,523.5273
157.02,107.8118840726356,118.758156
0.42,3.8470643933719657,3.5837715
22.35,20.385645582920482,23.330631
1.32,8.949966137278288,5.950881
28.02,17.34628009439653,17.289549
7.98,13.493337706585537,8.001654
-124.66,4.293711980692838,20.652035
1.8,3.525363474318479,3.4598312
11.09,8.156728449365549,8.329035
37.83,30.61079504975328,39.94143
-1.24,-2.5937814606227114,-3.3627458
118.31,51.99622426901105,57.088634
-73.63,-68.676215640716,-62.94702
-46.8,-116.92208718167703,-112.86018
80.48,17.906296745674933,12.100455
-29.54,-19.65648552579367,-34.660778
-8.49,-14.292428562145663,-14.464299
-39.24,-42.112880051406876,-64.2596
-151.79,-203.72767613365804,-217.45782
8.4,8.495967902425782,6.6647
-9.56,1.4562975757849608,3.537235
7.99,7.568540892639345,5.3898664
32.88,41.30862655690595,39.50948
1.34,4.006518528107552,3.36222
15.44,8.534874300429088,8.503176
16.02,14.009711198217978,9.891205
12.96,10.728568909655083,7.645929
129.38,86.02889699773797,79.427895
61.8,75.31917833921109,62.26576
122.58,56.46307495025299,50.408897
-211.73,-41.12039476190476,-22.485466
3.32,8.333440232562568,7.446628
660.37,440.6118248809524,300.69983
71.27,67.98457673133646,60.418205
33.81,26.19777502137914,25.322947
-46.26,-26.29517316153059,-20.056559
57.59,25.415177819770665,28.548702
7.61,9.74743904485122,8.1560545
8.89,7.379477538675807,5.913879
237.24,113.6292217655869,117.164505
316.2,372.9194525162336,448.70245
27.75,14.18465642375873,13.705269
9.1,1.500657852474322,-16.957464
46.8,118.52609397716488,76.0099
241.38,380.1741401137411,559.8086
15.94,110.51274672681798,128.93329
5.28,10.389627491231101,8.118161
1202.02,790.1109107242061,1161.7311
1.95,5.052115380933528,3.4315813
56.88,102.45565523405561,77.304596
184.95,225.2170651759004,217.63892
16.5,10.025014264933663,8.091459
225.26,226.1717909810616,139.59007
4.96,6.740664894902339,4.706633
5.08,9.961459138583455,3.702015
15.9,46.661687390029975,46.95628
-56.68,13.62780859352845,24.127892
1.24,1.7231910118038576,0.62132937
-32.26,-20.296103877427996,-19.96233
2.46,3.4537328063129227,4.1675453
121.71,51.53556562936057,60.713722
-1.77,10.108013797270466,7.82666
47.46,98.3546073188236,113.149
0.0,23.07972073351313,28.143204
37.92,22.1760317545094,12.718902
79.32,115.93711110921257,112.86799
136.56,38.1801750608103,65.975914
298.08,453.25380290674605,258.87244
5.94,7.9592385388300775,6.102169
4.92,-27.083873276008212,-29.887472
2.28,8.109670559080556,5.1320276
2.8,17.18847090129222,14.501354
3.68,4.377857833420048,2.7186117
2.08,4.368866023087614,5.318693
-23.9,-35.254726587006886,-41.342644
-203.78,-127.77091543113596,-97.813736
3.3,7.530876076273444,6.5683365
16.2,46.988156008291504,37.024433
18.96,13.485223072325155,8.733889
32.04,26.585301887083688,30.23363
4.97,5.7592169625852225,1.3241302
-36.24,-49.059105380952396,-33.391167
15.16,10.971405987408804,9.691132
6.27,9.175525489252374,5.129551
5.76,7.565889076276918,4.6251993
18.06,14.51757760376501,10.354982
1.96,4.546329166083097,4.164667
9.18,15.297111713853283,9.656094
3.24,8.860267750794579,1.3114892
19.92,21.216282530744863,22.048122
-21.67,-44.14158536345599,-77.65293
4.88,6.511474225966128,5.1499887
360.0,492.3406021672074,795.3711
-18.47,75.49262899266033,38.074703
6.75,9.24297435300875,7.9213324
4.8,6.506179241215428,5.2124333
-95.23,-54.451096317372695,-70.89686
35.68,30.508440544255194,36.431427
8.0,20.116833455429745,25.857094
9.57,9.365343730414219,5.3634224
-4.56,-20.544896077150515,-17.565594
11.43,8.097412741008995,5.357736
0.54,9.23361552469477,5.7325196
8.46,9.179701832822579,5.6207566
270.72,196.57352593749144,140.40118
5.28,110.40138393006295,77.79097
104.76,72.49416302705528,59.348003
-7.68,-8.836182808388385,-9.49584
-7.71,-66.9471421527778,-102.26373
28.77,2.9659463691593806,-5.2370706
30.05,70.74018259930483,85.306145
51.24,24.408873487668924,27.445335
323.46,203.3456817397186,229.40982
-24.11,-13.540842602220987,-18.063078
37.79,21.584682497809798,23.06166
35.46,43.47442608863874,50.134388
2.25,4.001289559086698,3.4651883
65.67,36.62607198280962,36.260796
-108.47,-121.27444286706356,-131.16241
-15.3,-8.833266521818876,-8.374436
23.7,14.910027993244782,11.076191
27.78,17.754946955086556,13.945216
11.33,9.714243408516651,6.397834
10.12,9.449046077750525,7.122141
-12.29,9.463403575061422,14.14556
20.7,14.433414758322735,11.986836
238.12,148.5482949093571,147.0935
12.96,13.613065968679441,9.894316
19.1,11.74269634207021,8.821077
6.71,8.798747594960995,7.4754953
13.44,7.7990117577571185,5.5272036
9.96,30.749393735224594,36.273064
104.64,43.064679515189844,53.032505
24.6,67.91335012305439,60.51884
25.74,15.184991347842729,8.6726055
5.31,9.719513378184077,7.5114546
1.96,7.45099669661196,4.9632344
-4.25,-3.251382329545454,-5.6365786
18.6,58.65298946480282,51.091938
6.0,7.7842946701424856,3.0858521
13.92,9.42941052979038,6.702193
5.8,-2.670089394911354,-0.700789
20.16,39.36175566567565,38.18222
70.0,-294.0169783424907,-150.79184
52.08,22.991301847315476,25.117884
4.45,5.773995842788511,5.720456
-10.98,-31.89130547382919,-35.074802
3.42,5.795364355876543,3.6622162
286.38,224.58654514673913,146.82867
-18.46,-31.8296659861748,-35.683613
-1.96,-7.138583115079367,-12.5290575
8.88,105.25099477511833,69.896355
112.2,130.64196125727813,142.5445
28.71,19.78407711199911,11.538658
21.66,15.238141411718438,10.460809
12.36,10.049762840901785,12.35022
-58.22,-32.10538209585146,-36.300278
24.24,14.571722085072752,8.36733
313.2,194.18247577200572,196.49863
416.52,213.91966954365085,280.38025
-2.18,-7.11817753553164,-10.2505665
25.2,23.505451388036313,25.272127
105.28,62.47826792766984,64.07022
140.16,267.64820996240604,292.52026
6.48,12.618670158708758,10.35026
1.52,3.5840266883314724,2.1711078
24.24,13.51130993507363,13.106261
2.89,5.2786246427994685,3.7043645
19.12,36.43117800891453,36.74562
38.58,4.479090227688207,-1.5732356
12.6,5.811777997684896,6.3771386
1.36,5.376962360616833,4.223291
16.14,22.68906442939794,24.678747
32.1,16.948089654046957,12.006595
6.84,18.941216769081702,21.791435
357.0,288.14460619319374,314.23386
51.98,31.522199439142593,38.932896
23.55,13.557286740298519,18.08562
0.78,6.4041383483911325,5.1166945
6.15,6.115495718722761,2.2253845
14.94,15.190713990475228,11.707865
4.62,7.207318197333698,5.6640086
2.61,7.171937802908802,4.9816203
8.37,8.518150696091244,6.3115907
36.72,25.68984954082616,35.59603
34.84,42.831448955727666,38.028675
-337.3,-107.62298541666676,-92.01869
-12.78,-10.63755680584899,-10.127248
-34.98,-6.9384461988532,1.5412636
1.98,8.305337805505848,5.6698647
8.61,7.4702952758302095,8.002815
8.28,14.517304696400103,11.237722
-43.99,-65.2891351986844,-80.106834
35.04,32.05212597248428,40.95358
0.24,10.444487427031245,7.900649
136.62,103.10011244722338,109.17872
-26.26,-82.49883441468259,-130.72563
2.97,30.49145301491279,39.631016
204.66,133.26788907352002,101.81446
49.56,24.619508960827257,25.050484
144.42,180.51268750041743,184.05116
0.96,9.70788061805209,6.248673
-13.17,-18.49994857011941,-23.050137
0.0,179.55414650091544,173.6808
-126.65,-122.32286704365077,-243.26714
50.56,65.95242599800612,55.727585
-30.1,-15.662234255952374,-3.6297617
85.98,48.521816697377844,51.87674
49.27,138.80891109342045,157.26662
0.56,7.1984078893021195,5.048078
3.52,12.640987404717345,2.1924422
